iter	MAPE	RMSE	R2	MAE
2786	0.008912638885	0.1659227299	0.9745349732	0.1165616566
2787	0.008912013342	0.1659145966	0.9745374696	0.1165525988
2788	0.008911114481	0.1659014036	0.9745415189	0.1165404254
2789	0.008910535727	0.1658941612	0.9745437416	0.1165326941
2790	0.008910244715	0.1658861247	0.9745462079	0.1165287471
2791	0.00890980807	0.1658755707	0.9745494466	0.1165225817
2792	0.008909800637	0.1658754368	0.9745494877	0.116522477
2793	0.008909411271	0.1658684185	0.9745516414	0.1165172284
2794	0.00890923194	0.1658633011	0.9745532116	0.1165149754
2795	0.008908952743	0.1658533633	0.9745562608	0.1165117214
2796	0.008908581342	0.1658449534	0.9745588411	0.1165071289
2797	0.00890815964	0.1658332187	0.9745624413	0.1165017395
2798	0.008908147025	0.1658329439	0.9745625256	0.1165015728
2799	0.008907905286	0.1658264414	0.9745645204	0.1164982508
2800	0.008907447151	0.1658133512	0.974568536	0.1164924893
2801	0.008907429632	0.1658130752	0.9745686206	0.1164922457
2802	0.008907351644	0.1658091358	0.974569829	0.116491305
2803	0.008907124271	0.1658045055	0.9745712493	0.1164885942
2804	0.008906759023	0.1657951775	0.9745741104	0.1164839985
2805	0.008906349291	0.1657872401	0.9745765448	0.1164785329
2806	0.008905881152	0.1657792928	0.9745789822	0.1164720203
2807	0.008905378143	0.1657676079	0.9745825657	0.1164647391
2808	0.008905065623	0.1657622304	0.9745842147	0.1164607787
2809	0.008904773918	0.1657587685	0.9745852763	0.1164565348
2810	0.008904254432	0.16574749	0.9745887347	0.1164493946
2811	0.008904062165	0.165742502	0.9745902641	0.1164470441
2812	0.008903546858	0.1657319307	0.9745935054	0.1164395458
2813	0.008902986219	0.1657226933	0.9745963375	0.1164317308
2814	0.008902628513	0.1657115238	0.9745997617	0.1164271504
2815	0.00890204753	0.1656981747	0.9746038539	0.1164199278
2816	0.008900900868	0.1656849372	0.9746079115	0.1164044877
2817	0.008900637933	0.165680258	0.9746093457	0.1164008366
2818	0.008899961332	0.1656682081	0.9746130388	0.116391769
2819	0.008899600499	0.1656628511	0.9746146806	0.1163870672
2820	0.00889924002	0.1656558187	0.9746168358	0.1163825013
2821	0.008898758901	0.1656423161	0.9746209736	0.1163766642
2822	0.008898194606	0.1656305676	0.9746245736	0.1163695026
2823	0.008898103913	0.1656267368	0.9746257473	0.1163683154
2824	0.008897571733	0.1656114438	0.9746304329	0.1163618746
2825	0.008897554655	0.1656111794	0.9746305139	0.116361637
2826	0.008896875429	0.165602742	0.9746330989	0.1163524571
2827	0.008896611343	0.1655958241	0.9746352182	0.116349215
2828	0.008896339552	0.1655889056	0.9746373376	0.116345604
2829	0.00889578498	0.1655774714	0.9746408402	0.1163381918
2830	0.008895564284	0.1655730795	0.9746421854	0.1163355635
2831	0.00889521229	0.165562082	0.9746455539	0.1163304789
2832	0.00889487848	0.1655518355	0.9746486921	0.1163264643
2833	0.008893776184	0.165535329	0.9746537472	0.1163113757
2834	0.008893224583	0.1655254589	0.9746567697	0.1163042508
2835	0.008892557499	0.1655174358	0.9746592264	0.116294388
2836	0.008892398117	0.1655104124	0.9746613769	0.1162919984
2837	0.008891944953	0.1655041148	0.9746633051	0.1162855136
2838	0.008890692799	0.1654836583	0.9746695681	0.1162694183
2839	0.008889785694	0.1654699668	0.9746737594	0.1162572514
2840	0.008889393372	0.1654629835	0.974675897	0.1162523585
2841	0.008889037204	0.1654554289	0.9746782094	0.1162478087
2842	0.008888857511	0.165451568	0.9746793912	0.1162452689
2843	0.008888552641	0.1654431891	0.9746819557	0.116240906
2844	0.008888440764	0.1654402586	0.9746828526	0.1162392967
2845	0.008888367337	0.1654386036	0.9746833591	0.1162382801
2846	0.00888759371	0.1654280857	0.9746865781	0.1162277493
2847	0.008887298982	0.1654224719	0.9746882961	0.1162240993
2848	0.008886775704	0.1654112637	0.974691726	0.1162175408
2849	0.008886269702	0.1654029192	0.9746942793	0.1162106371
2850	0.008885903972	0.1653957642	0.9746964687	0.1162056107
2851	0.008885797989	0.1653939224	0.9746970322	0.1162042547
2852	0.008885395032	0.1653877032	0.9746989351	0.1161989504
2853	0.008884967169	0.1653780491	0.9747018887	0.116193787
2854	0.00888474777	0.1653726443	0.9747035423	0.1161908182
2855	0.008884730073	0.1653723842	0.9747036219	0.1161905715
2856	0.008884418569	0.1653631216	0.9747064555	0.1161864652
2857	0.008883959796	0.1653557413	0.9747087132	0.116179679
2858	0.008883805231	0.1653508509	0.9747102091	0.1161777606
2859	0.008883381027	0.165336237	0.9747146793	0.1161727055
2860	0.008883273955	0.1653334395	0.9747155349	0.1161711672
2861	0.008882629081	0.1653235212	0.9747185684	0.1161620495
2862	0.008882325197	0.1653169179	0.974720588	0.1161581842
2863	0.008881935801	0.165309193	0.9747229504	0.1161534082
2864	0.008881575096	0.1653013071	0.974725362	0.116148213
2865	0.008881223464	0.1652926138	0.9747280203	0.1161439059
2866	0.008880668318	0.1652818157	0.9747313221	0.1161362692
2867	0.00888015579	0.1652699361	0.9747349543	0.1161291741
2868	0.00887992038	0.1652641399	0.9747367265	0.11612639
2869	0.008879699975	0.1652578252	0.974738657	0.1161236471
2870	0.008879095431	0.1652458761	0.97474231	0.1161158004
2871	0.008878879801	0.1652413591	0.9747436908	0.1161130701
2872	0.008878353816	0.1652328678	0.9747462864	0.1161058651
2873	0.008878020402	0.1652205211	0.9747500604	0.1161015408
2874	0.00887761465	0.165211906	0.9747526935	0.1160965113
2875	0.008877038574	0.1652035024	0.9747552619	0.116089155
2876	0.008876743117	0.1651974986	0.9747570967	0.1160855775
2877	0.008876350328	0.1651864315	0.9747604788	0.1160805949
2878	0.008876149997	0.1651800981	0.9747624142	0.1160776312
2879	0.008875698667	0.1651744342	0.9747641449	0.1160712918
2880	0.008875068547	0.1651615185	0.9747680914	0.1160635022
2881	0.008874228655	0.1651490434	0.9747719029	0.1160522517
2882	0.008873707837	0.1651425404	0.9747738897	0.116044928
2883	0.008873268857	0.1651283468	0.9747782257	0.1160396489
2884	0.008872808771	0.1651190455	0.974781067	0.1160334855
2885	0.008872576362	0.1651129683	0.9747829233	0.1160306551
2886	0.008872043772	0.1651034851	0.9747858199	0.1160235726
2887	0.008871644701	0.1650910166	0.9747896281	0.1160182891
2888	0.008871509726	0.1650863859	0.9747910423	0.1160165187
2889	0.0088711916	0.1650791842	0.9747932417	0.1160119202
2890	0.008870848898	0.1650717308	0.9747955178	0.1160071643
2891	0.008870269445	0.1650567133	0.9748001036	0.1160000456
2892	0.008869861519	0.1650476994	0.9748028559	0.1159948579
2893	0.00886947716	0.1650425152	0.9748044388	0.1159897495
2894	0.008868493176	0.1650262788	0.9748093959	0.1159769503
2895	0.00886811868	0.1650171145	0.9748121936	0.11597227
2896	0.008867922041	0.1650126085	0.9748135691	0.1159697802
2897	0.008867634471	0.1650024787	0.9748166613	0.1159662751
2898	0.00886720986	0.1649918707	0.9748198993	0.115960815
2899	0.008866851842	0.1649851948	0.9748219369	0.115955985
2900	0.008866496823	0.1649758023	0.9748248036	0.1159515653
2901	0.008865690857	0.1649630577	0.9748286931	0.1159409076
2902	0.008865368006	0.1649534202	0.9748316341	0.1159371174
2903	0.008865117472	0.1649484127	0.9748331622	0.1159340199
2904	0.008864759113	0.1649405822	0.9748355516	0.1159294044
2905	0.008864393541	0.1649318723	0.9748382092	0.1159245783
2906	0.008864012145	0.1649248369	0.9748403558	0.1159194879
2907	0.00886316557	0.1649079007	0.9748455228	0.1159092144
2908	0.008862377661	0.1648975338	0.9748486854	0.1158974278
2909	0.008862060508	0.1648875114	0.9748517426	0.1158936559
2910	0.008861509699	0.1648792104	0.9748542747	0.1158857998
2911	0.008861254769	0.164871803	0.974856534	0.1158824205
2912	0.008860681741	0.1648582816	0.974860658	0.1158750518
2913	0.008860040585	0.1648482548	0.9748637159	0.1158657074
2914	0.008859802954	0.1648449598	0.9748647207	0.1158623247
2915	0.008859593214	0.1648371992	0.9748670873	0.1158591731
2916	0.008859271165	0.1648298802	0.9748693191	0.1158550688
2917	0.008858606186	0.1648157028	0.974873642	0.115846797
2918	0.00885784778	0.1648038655	0.9748772511	0.1158361692
2919	0.008857488695	0.1647951118	0.9748799199	0.1158319562
2920	0.008857306658	0.1647907524	0.9748812489	0.1158296492
2921	0.0088563882	0.1647766028	0.9748855623	0.1158174861
2922	0.008856041482	0.1647692826	0.9748877937	0.115813229
2923	0.00885561783	0.1647594473	0.9748907915	0.1158082109
2924	0.008855279527	0.1647520989	0.9748930313	0.1158038387
2925	0.008854821559	0.1647424666	0.974895967	0.115798026
2926	0.008854417955	0.1647357037	0.974898028	0.1157922256
2927	0.008853954465	0.1647263767	0.9749008704	0.1157859241
2928	0.008853554547	0.1647156475	0.9749041399	0.1157802985
2929	0.008852987195	0.1647037305	0.9749077711	0.115772164
2930	0.008852753095	0.1646963843	0.9749100094	0.1157691041
2931	0.008852390027	0.1646885461	0.9749123975	0.115764602
2932	0.008852174269	0.1646842539	0.9749137051	0.1157618143
2933	0.00885164487	0.1646749838	0.9749165293	0.1157544545
2934	0.008851227739	0.1646672409	0.9749188881	0.1157487522
2935	0.008850936737	0.16466104	0.974920777	0.1157448297
2936	0.008850398897	0.1646509554	0.9749238488	0.1157373452
2937	0.008849720467	0.1646397481	0.9749272624	0.1157275416
2938	0.008849511653	0.1646344277	0.9749288829	0.1157245818
2939	0.008848932453	0.1646249915	0.9749317568	0.1157162558
2940	0.008848700628	0.1646199322	0.9749332975	0.1157132799
2941	0.008848418876	0.1646131229	0.9749353712	0.1157098388
2942	0.008847874042	0.1646032602	0.9749383746	0.1157021642
2943	0.008847462558	0.1645934696	0.9749413558	0.1156971098
2944	0.008847001589	0.1645845443	0.9749440734	0.1156904218
2945	0.008846894397	0.1645802386	0.9749453844	0.1156888669
2946	0.008846420743	0.1645725325	0.9749477306	0.1156823939
2947	0.008846052745	0.1645671156	0.9749493797	0.1156779429
2948	0.008845522152	0.1645563374	0.974952661	0.1156712003
2949	0.008845275296	0.1645492669	0.9749548133	0.1156680814
2950	0.008844943595	0.1645444303	0.9749562856	0.1156635804
2951	0.008844103646	0.1645323844	0.9749599523	0.1156518712
2952	0.008843629724	0.1645216938	0.9749632062	0.1156452214
2953	0.008842863517	0.1645063834	0.9749678658	0.1156353546
2954	0.008842140942	0.1644941605	0.9749715855	0.1156257973
2955	0.008841623753	0.1644867109	0.9749738524	0.1156186102
2956	0.008840760257	0.1644726349	0.9749781354	0.1156068826
2957	0.008840494491	0.1644642501	0.9749806866	0.1156034687
2958	0.008840104356	0.1644589677	0.9749822938	0.1155978684
2959	0.008839613595	0.1644491281	0.9749852873	0.1155915241
2960	0.008839196942	0.1644384123	0.9749885472	0.1155859539
2961	0.008838747689	0.1644292485	0.9749913348	0.1155803304
2962	0.008838288075	0.1644197988	0.9749942092	0.115573643
2963	0.008837597103	0.1644055809	0.9749985337	0.1155647809
2964	0.008837315948	0.1643951846	0.9750016955	0.1155612746
2965	0.008837176013	0.164392141	0.9750026211	0.1155596413
2966	0.00883681819	0.1643816501	0.9750058115	0.1155550531
2967	0.008836468587	0.164374337	0.9750080354	0.1155505855
2968	0.008836033524	0.1643631421	0.9750114395	0.1155449913
2969	0.008835793065	0.1643542757	0.9750141354	0.1155415015
2970	0.008835611013	0.1643473464	0.9750162422	0.1155389431
2971	0.008835162485	0.1643372112	0.9750193235	0.1155331762
2972	0.008834614604	0.1643279726	0.9750221322	0.1155258318
2973	0.008834235798	0.1643197692	0.9750246259	0.1155209188
2974	0.008833720431	0.1643085385	0.9750280398	0.1155136219
2975	0.008833278776	0.1642973755	0.9750314328	0.1155081812
2976	0.008832733154	0.1642840858	0.975035472	0.1155014705
2977	0.008832478879	0.1642786601	0.9750371209	0.115498326
2978	0.008831733568	0.1642700562	0.9750397356	0.1154871603
2979	0.008831106575	0.1642632175	0.9750418138	0.1154783233
2980	0.00883058518	0.1642500342	0.9750458198	0.1154712775
2981	0.008829821146	0.1642369954	0.9750497816	0.1154611449
2982	0.008829370043	0.1642270522	0.9750528025	0.1154551259
2983	0.008828936641	0.1642166015	0.9750559775	0.1154492074
2984	0.008828515202	0.164203858	0.9750598488	0.1154437903
2985	0.008827891712	0.1641933207	0.9750630496	0.1154355755
2986	0.008827666972	0.1641865573	0.9750651039	0.1154327813
2987	0.008827068608	0.1641769408	0.9750680247	0.1154246501
2988	0.00882642723	0.1641665071	0.9750711936	0.1154156294
2989	0.008825949799	0.1641601201	0.9750731333	0.1154088369
2990	0.008825286966	0.164152118	0.9750755634	0.1153999699
2991	0.00882520516	0.1641504164	0.9750760801	0.1153987864
2992	0.008825194908	0.1641503027	0.9750761146	0.1153986381
2993	0.008824858807	0.1641428281	0.9750783844	0.115394193
2994	0.008824506082	0.1641347528	0.9750808365	0.1153899377
2995	0.008824079258	0.1641290244	0.9750825758	0.1153835969
2996	0.008823756092	0.1641208369	0.9750850618	0.1153793802
2997	0.008823315653	0.1641102891	0.9750882642	0.1153737193
2998	0.008822886012	0.1640986404	0.9750918005	0.1153681278
2999	0.008822684295	0.1640957259	0.9750926853	0.1153652826
3000	0.008822283912	0.1640853646	0.9750958306	0.1153604393
3001	0.008822052874	0.1640773907	0.975098251	0.115357041
3002	0.008821260755	0.1640615022	0.9751030735	0.1153470395
3003	0.00882080648	0.1640540253	0.9751053428	0.1153405269
3004	0.00882060193	0.1640487004	0.9751069588	0.1153377057
3005	0.008820398997	0.1640446983	0.9751081734	0.1153350281
3006	0.00881995115	0.1640395088	0.9751097482	0.1153286256
3007	0.008819457109	0.1640303002	0.9751125427	0.1153216959
3008	0.008819236844	0.1640248884	0.9751141849	0.1153185935
3009	0.008818757243	0.1640184133	0.9751161496	0.1153115418
3010	0.008818053713	0.1640065868	0.9751197379	0.1153024528
3011	0.008817866807	0.1640024723	0.9751209863	0.1152997317
3012	0.008817510833	0.1639919951	0.975124165	0.1152955925
3013	0.008817382099	0.1639893039	0.9751249814	0.1152939424
3014	0.008816939273	0.1639760053	0.9751290157	0.1152885341
3015	0.008816601452	0.1639690132	0.9751311367	0.1152838733
3016	0.008816386196	0.1639623138	0.9751331688	0.1152810199
3017	0.008816206728	0.1639584652	0.9751343362	0.1152784078
3018	0.008815987436	0.1639522928	0.9751362083	0.1152756384
3019	0.008815565392	0.1639435376	0.9751388638	0.1152701554
3020	0.008815194061	0.1639316229	0.9751424772	0.1152655714
3021	0.008814622247	0.1639212467	0.9751456239	0.1152581577
3022	0.008814121153	0.1639136663	0.9751479226	0.1152512108
3023	0.008813538227	0.1639018785	0.9751514969	0.1152440234
3024	0.008813002056	0.1638878431	0.9751557524	0.1152368336
3025	0.008812232226	0.163873629	0.9751600617	0.1152271986
3026	0.008811914134	0.1638679558	0.9751617816	0.1152231506
3027	0.008811692687	0.1638610039	0.975163889	0.1152202558
3028	0.008811387825	0.1638545471	0.9751658463	0.115216314
3029	0.00881112266	0.1638469867	0.975168138	0.1152131202
3030	0.00881067568	0.1638385968	0.975170681	0.115206908
3031	0.008810040996	0.1638182992	0.9751768327	0.1151991899
3032	0.008810032718	0.1638181929	0.9751768649	0.1151990747
3033	0.008809363165	0.1638074445	0.9751801222	0.1151902083
3034	0.008809204351	0.1638040452	0.9751811523	0.1151881266
3035	0.008808821468	0.1637929988	0.9751844996	0.1151832578
3036	0.008808420813	0.1637848213	0.9751869774	0.1151776724
3037	0.008807998643	0.1637753726	0.9751898402	0.1151725841
3038	0.008807971818	0.1637748793	0.9751899897	0.1151721916
3039	0.008807747991	0.16376857	0.9751919012	0.1151692824
3040	0.008807165288	0.1637608178	0.9751942498	0.1151610659
3041	0.008806754604	0.1637527966	0.9751966798	0.1151555114
3042	0.008806230697	0.1637417083	0.9752000387	0.1151483352
3043	0.008805613621	0.1637273079	0.9752044006	0.1151402158
3044	0.008805378737	0.1637215138	0.9752061555	0.1151371534
3045	0.008804974361	0.1637143526	0.9752083245	0.1151316049
3046	0.008804546849	0.1637059676	0.9752108639	0.1151264784
3047	0.008804265814	0.1636975826	0.9752134032	0.115122343
3048	0.008803594038	0.1636864978	0.97521676	0.1151131185
3049	0.00880309654	0.1636773653	0.9752195254	0.1151067154
3050	0.008802615816	0.1636656105	0.9752230845	0.1151003328
3051	0.008801742176	0.1636527522	0.9752269776	0.1150880817
3052	0.008801474326	0.1636429408	0.9752299479	0.115084724
3053	0.00880117557	0.1636353049	0.9752322595	0.1150807335
3054	0.008800507954	0.1636267686	0.9752348435	0.1150715191
3055	0.008799943786	0.1636177552	0.9752375718	0.1150633115
3056	0.008799558073	0.1636078126	0.9752405812	0.1150584899
3057	0.008799549094	0.1636074036	0.975240705	0.115058277
3058	0.008799177472	0.1635998583	0.9752429887	0.1150535184
3059	0.008798818115	0.1635943457	0.975244657	0.115048595
3060	0.008798437275	0.1635867284	0.9752469623	0.115043235
3061	0.008798126902	0.1635797064	0.9752490873	0.115039244
3062	0.008797724665	0.1635699152	0.9752520502	0.1150340911
3063	0.008797310931	0.1635607275	0.9752548303	0.1150292232
3064	0.00879676039	0.1635523309	0.9752573709	0.1150216526
3065	0.008796410812	0.1635437396	0.9752599703	0.1150174919
3066	0.008796092391	0.1635360699	0.9752622907	0.1150137192
3067	0.008795837626	0.1635296051	0.9752642464	0.1150103473
3068	0.008795493899	0.1635223289	0.9752664476	0.1150056947
3069	0.008795012081	0.1635118142	0.9752696283	0.1149988877
3070	0.008794629632	0.1635019744	0.9752726047	0.1149941175
3071	0.008793874617	0.1634898506	0.9752762716	0.1149838438
3072	0.008793579235	0.16348092	0.9752789726	0.1149797081
3073	0.008793139327	0.1634738319	0.9752811163	0.1149742245
3074	0.00879312216	0.1634735506	0.9752812013	0.1149739996
3075	0.008792782063	0.1634661201	0.9752834484	0.1149694709
3076	0.008792569166	0.163462308	0.9752846012	0.1149668094
3077	0.008791997861	0.1634532841	0.9752873299	0.1149594805
3078	0.008791716964	0.1634474135	0.9752891051	0.1149555641
3079	0.008791473467	0.1634423553	0.9752906345	0.1149525072
3080	0.008790720922	0.1634327658	0.9752935339	0.1149425478
3081	0.00879037671	0.1634225111	0.9752966343	0.1149380702
3082	0.008790068941	0.1634146522	0.9752990102	0.1149334132
3083	0.008789769754	0.1634053272	0.9753018291	0.1149298301
3084	0.008789746567	0.1634045485	0.9753020645	0.1149294486
3085	0.008789410065	0.1633965887	0.9753044706	0.1149251319
3086	0.00878899079	0.1633887105	0.975306852	0.1149198424
3087	0.008788387669	0.1633747295	0.9753110777	0.114911501
3088	0.008788227949	0.1633692931	0.9753127208	0.114909362
3089	0.008787900909	0.1633605998	0.9753153481	0.1149051036
3090	0.008787505374	0.1633542866	0.9753172559	0.1149000148
3091	0.008787002084	0.1633450715	0.9753200407	0.1148934836
3092	0.008786605239	0.1633337944	0.9753234483	0.1148884211
3093	0.008786268299	0.1633242249	0.9753263397	0.1148844353
3094	0.008785657634	0.1633117387	0.9753301122	0.1148764614
3095	0.008785136867	0.1633014688	0.9753332148	0.1148696229
3096	0.008784706098	0.1632937089	0.9753355591	0.1148634396
3097	0.008784391105	0.163287146	0.9753375416	0.1148588578
3098	0.008783894948	0.1632781813	0.9753402495	0.1148522049
3099	0.008783182694	0.163263635	0.9753446432	0.1148431521
3100	0.008782774217	0.1632563896	0.9753468315	0.1148372853
3101	0.008782262812	0.1632466089	0.9753497853	0.1148307689
3102	0.008781962519	0.1632415618	0.9753513095	0.1148268128
3103	0.008781588414	0.1632342601	0.9753535145	0.1148216811
3104	0.008781245998	0.1632256512	0.9753561141	0.1148172796
3105	0.008780857238	0.1632148956	0.9753593618	0.1148123859
3106	0.00878073732	0.1632098	0.9753609003	0.1148108858
3107	0.008780248261	0.1631985854	0.9753642863	0.1148050732
3108	0.008779922095	0.163192938	0.9753659912	0.1148004738
3109	0.008779580038	0.1631835015	0.97536884	0.1147955067
3110	0.00877903726	0.1631727264	0.9753720928	0.1147884612
3111	0.008778750735	0.1631672282	0.9753737524	0.1147846362
3112	0.008778375715	0.1631610433	0.9753756193	0.1147800295
3113	0.008778205707	0.1631580618	0.9753765193	0.114777651
3114	0.008777798733	0.1631485365	0.9753793942	0.1147727686
3115	0.008777459812	0.1631410933	0.9753816407	0.1147684915
3116	0.008777234866	0.1631331668	0.9753840329	0.1147658605
3117	0.008776843234	0.1631237583	0.9753868722	0.1147608895
3118	0.008776604519	0.1631181591	0.9753885618	0.1147578975
3119	0.008775953855	0.1631063033	0.9753921393	0.1147494139
3120	0.008775547035	0.1630953283	0.9753954508	0.1147445183
3121	0.008775045736	0.1630853347	0.975398466	0.1147378536
3122	0.008774375028	0.163074251	0.9754018099	0.1147289699
3123	0.008773975849	0.1630662309	0.9754042293	0.1147241908
3124	0.008773684655	0.1630610614	0.9754057887	0.1147201697
3125	0.008773340269	0.1630498813	0.9754091612	0.1147159456
3126	0.008773030681	0.1630425917	0.9754113599	0.1147120537
3127	0.008772297856	0.163030862	0.9754148977	0.1147025076
3128	0.008771660778	0.1630215707	0.9754176999	0.11469389
3129	0.008771437856	0.1630157335	0.9754194603	0.1146905572
3130	0.008771011248	0.163009143	0.9754214478	0.1146847213
3131	0.008770825158	0.1630045416	0.9754228354	0.1146821978
3132	0.008770208827	0.1629938742	0.975426052	0.1146740026
3133	0.00876971479	0.1629875233	0.975427967	0.1146672512
3134	0.008769200448	0.1629705958	0.9754330707	0.1146602016
3135	0.008768859967	0.1629652946	0.9754346689	0.1146552782
3136	0.008768426171	0.1629548231	0.9754378258	0.1146491445
3137	0.008768126612	0.1629483545	0.9754397758	0.114644944
3138	0.008768092742	0.1629477152	0.9754399685	0.114644636
3139	0.008767791697	0.1629407007	0.9754420829	0.1146405538
3140	0.008767537148	0.1629327151	0.97544449	0.114637082
3141	0.008767318533	0.1629265725	0.9754463415	0.1146344749
3142	0.008767098776	0.1629210348	0.9754480105	0.1146315439
3143	0.008766745778	0.162913333	0.9754503318	0.1146268572
3144	0.008766356896	0.1629026929	0.9754535384	0.1146214536
3145	0.008765951968	0.1628925915	0.9754565825	0.114616539
3146	0.008765889573	0.1628912851	0.9754569762	0.1146157165
3147	0.008765603721	0.1628848134	0.9754589264	0.1146117608
3148	0.008764865303	0.1628741014	0.9754621541	0.1146011306
3149	0.00876406506	0.1628623134	0.9754657058	0.1145899019
3150	0.008763325598	0.1628501681	0.9754693649	0.1145803404
3151	0.008762869044	0.1628405063	0.9754722756	0.1145736888
3152	0.008762310692	0.1628316301	0.9754749495	0.1145660354
3153	0.008761544507	0.1628208785	0.9754781881	0.1145560985
3154	0.008761393635	0.1628176572	0.9754791584	0.1145539011
3155	0.008761137477	0.1628130095	0.9754805583	0.1145505814
3156	0.008760840948	0.1628076766	0.9754821645	0.1145465174
3157	0.008760574086	0.1628023704	0.9754837627	0.1145432723
3158	0.008760245477	0.1627952044	0.9754859209	0.1145389018
3159	0.008759706214	0.1627803172	0.9754904041	0.1145323164
3160	0.008759182328	0.1627695277	0.9754936532	0.1145260597
3161	0.008758751216	0.1627602822	0.975496437	0.1145209351
3162	0.008758585741	0.1627550134	0.9754980235	0.1145189645
3163	0.008758219641	0.1627440378	0.975501328	0.1145144217
3164	0.008758055421	0.1627386717	0.9755029436	0.1145119682
3165	0.008757664344	0.1627257753	0.975506826	0.1145066636
3166	0.008757239663	0.1627160814	0.9755097441	0.1145010129
3167	0.008756822971	0.1627054456	0.9755129456	0.1144959387
3168	0.008756451093	0.1626987501	0.9755149609	0.1144908546
3169	0.008755994258	0.1626887665	0.9755179657	0.1144852309
3170	0.008755608592	0.162679852	0.9755206486	0.114480496
3171	0.008755514733	0.1626751566	0.9755220617	0.1144793083
3172	0.008755321793	0.1626722896	0.9755229245	0.1144766324
3173	0.008754876933	0.1626630604	0.9755257018	0.1144711417
3174	0.008753968752	0.1626493558	0.9755298256	0.1144587767
3175	0.008753363305	0.1626399404	0.9755326586	0.1144499537
3176	0.00875324511	0.1626349366	0.9755341641	0.114448479
3177	0.008752878983	0.16262322	0.9755376891	0.1144432528
3178	0.008752522247	0.1626143682	0.9755403521	0.1144385679
3179	0.008752211087	0.1626078857	0.9755423022	0.1144340286
3180	0.008752206707	0.1626077978	0.9755423286	0.1144339738
3181	0.008751895667	0.1626005269	0.9755445158	0.1144300505
3182	0.008751555136	0.1625901092	0.9755476494	0.1144253917
3183	0.008751196418	0.1625818996	0.9755501186	0.1144203476
3184	0.00875071682	0.1625711929	0.9755533388	0.1144143967
3185	0.008750367087	0.1625650672	0.9755551811	0.1144096805
3186	0.008749816809	0.1625563684	0.9755577971	0.1144021295
3187	0.00874930186	0.1625478265	0.9755603657	0.1143951655
3188	0.008748641326	0.1625314038	0.9755653039	0.1143868418
3189	0.008748345726	0.1625261224	0.9755668919	0.1143830189
3190	0.008747601258	0.1625157753	0.9755700028	0.1143728973
3191	0.008747127564	0.1625058657	0.975572982	0.1143668516
3192	0.008746795126	0.162499103	0.975575015	0.1143627354
3193	0.008746478965	0.1624900677	0.9755777311	0.1143588042
3194	0.008746282789	0.1624847013	0.9755793442	0.1143559113
3195	0.008745784512	0.1624767353	0.9755817387	0.1143492273
3196	0.0087453699	0.1624671056	0.975584633	0.1143440736
3197	0.00874484734	0.1624537803	0.9755886379	0.1143371163
3198	0.008744221458	0.1624446691	0.975591376	0.1143283427
3199	0.008743885498	0.1624352431	0.9755942086	0.1143239906
3200	0.00874354782	0.1624279082	0.9755964127	0.1143198157
3201	0.00874315103	0.1624181996	0.9755993299	0.1143147068
3202	0.008742704263	0.1624070634	0.9756026758	0.1143091075
3203	0.008742421723	0.162400766	0.9756045678	0.1143054715
3204	0.008741969605	0.162387881	0.9756084388	0.1142995307
3205	0.008741458405	0.1623798362	0.9756108555	0.114292423
3206	0.008741312966	0.1623773168	0.9756116123	0.1142904442
3207	0.008741143753	0.1623726728	0.9756130073	0.1142882883
3208	0.008740942651	0.1623669553	0.9756147247	0.1142855118
3209	0.008740388177	0.1623583325	0.9756173147	0.1142780022
3210	0.008740078227	0.1623491394	0.9756200758	0.11427407
3211	0.008739801433	0.1623413601	0.9756224122	0.1142708173
3212	0.008739511948	0.1623356984	0.9756241125	0.1142671017
3213	0.008739200879	0.1623251568	0.9756272782	0.1142632909
3214	0.00873876754	0.1623158286	0.9756300793	0.114257772
3215	0.008738543565	0.1623091191	0.975632094	0.1142549043
3216	0.008738406789	0.1623046876	0.9756334246	0.114252956
3217	0.008738115625	0.1622980109	0.9756354293	0.1142492945
3218	0.008737972733	0.1622937037	0.9756367225	0.1142474045
3219	0.008737431106	0.1622845614	0.9756394673	0.1142403282
3220	0.008737111127	0.1622748374	0.9756423865	0.1142359431
3221	0.008736788559	0.1622680605	0.9756444209	0.1142315823
3222	0.008736370631	0.1622604948	0.975646692	0.1142260502
3223	0.008736220889	0.1622583172	0.9756473457	0.1142240192
3224	0.008735934916	0.162253063	0.9756489228	0.1142198935
3225	0.008735469639	0.16224502	0.9756513369	0.1142133507
3226	0.008734661162	0.1622352674	0.9756542641	0.1142022892
3227	0.008734439582	0.1622307906	0.9756556077	0.1141995912
3228	0.008734013221	0.1622230073	0.9756579435	0.1141937669
3229	0.008733609154	0.1622131168	0.9756609116	0.1141887682
3230	0.008733409065	0.1622086697	0.9756622461	0.1141859423
3231	0.008733050635	0.1622014609	0.9756644093	0.1141806481
3232	0.008732818337	0.1621946912	0.9756664406	0.1141774819
3233	0.008732486166	0.1621880159	0.9756684435	0.1141732033
3234	0.008731869557	0.1621768017	0.9756718081	0.1141649474
3235	0.00873147599	0.1621697188	0.9756739331	0.1141594291
3236	0.008731452453	0.1621693702	0.9756740377	0.1141591071
3237	0.008731051977	0.1621623293	0.97567615	0.1141538152
3238	0.008730520416	0.1621478723	0.9756804868	0.1141471507
3239	0.0087303574	0.1621432053	0.9756818867	0.1141449916
