iter	Passed	Remaining
3215	42754	23717
3216	42769	23704
3217	42786	23693
3218	42798	23679
3219	42809	23664
3220	42819	23649
3221	42829	23634
3222	42838	23618
3223	42847	23603
3224	42857	23588
3225	42873	23576
3226	42889	23564
3227	42903	23551
3228	42917	23538
3229	42932	23526
3230	42943	23511
3231	42953	23496
3232	42962	23481
3233	42972	23465
3234	42981	23450
3235	42990	23435
3236	42999	23419
3237	43007	23403
3238	43016	23387
3239	43025	23372
3240	43034	23356
3241	43044	23341
3242	43054	23326
3243	43062	23310
3244	43071	23294
3245	43085	23281
3246	43098	23267
3247	43109	23253
3248	43123	23240
3249	43137	23227
3250	43157	23218
3251	43170	23204
3252	43181	23190
3253	43193	23176
3254	43204	23162
3255	43217	23148
3256	43226	23133
3257	43236	23117
3258	43246	23102
3259	43254	23086
3260	43264	23071
3261	43273	23056
3262	43281	23040
3263	43290	23024
3264	43299	23008
3265	43307	22993
3266	43316	22977
3267	43326	22962
3268	43335	22946
3269	43344	22931
3270	43353	22916
3271	43362	22900
3272	43371	22885
3273	43380	22869
3274	43395	22857
3275	43411	22845
3276	43424	22832
3277	43439	22819
3278	43455	22808
3279	43468	22794
3280	43480	22780
3281	43490	22765
3282	43499	22750
3283	43508	22734
3284	43523	22722
3285	43543	22712
3286	43560	22701
3287	43575	22688
3288	43589	22676
3289	43600	22661
3290	43610	22646
3291	43624	22634
3292	43641	22622
3293	43656	22610
3294	43671	22597
3295	43686	22585
3296	43700	22572
3297	43709	22557
3298	43720	22542
3299	43730	22527
3300	43739	22512
3301	43748	22496
3302	43756	22481
3303	43766	22466
3304	43775	22450
3305	43785	22435
3306	43799	22422
3307	43814	22410
3308	43825	22396
3309	43838	22382
3310	43849	22368
3311	43861	22354
3312	43873	22340
3313	43886	22327
3314	43897	22313
3315	43907	22297
3316	43916	22282
3317	43927	22268
3318	43936	22252
3319	43944	22236
3320	43952	22221
3321	43962	22206
3322	43972	22191
3323	43981	22176
3324	43990	22160
3325	44000	22145
3326	44009	22130
3327	44019	22115
3328	44028	22100
3329	44037	22084
3330	44047	22070
3331	44061	22057
3332	44077	22045
3333	44092	22032
3334	44105	22019
3335	44141	22017
3336	44151	22002
3337	44162	21988
3338	44171	21973
3339	44180	21958
3340	44197	21946
3341	44213	21934
3342	44229	21923
3343	44246	21911
3344	44262	21899
3345	44276	21886
3346	44286	21872
3347	44297	21857
3348	44307	21842
3349	44317	21828
3350	44328	21813
3351	44345	21802
3352	44360	21790
3353	44374	21777
3354	44391	21765
3355	44408	21754
3356	44419	21739
3357	44428	21724
3358	44438	21710
3359	44450	21696
3360	44460	21681
3361	44472	21667
3362	44481	21652
3363	44491	21637
3364	44500	21622
3365	44512	21608
3366	44523	21594
3367	44536	21580
3368	44550	21567
3369	44563	21554
3370	44574	21540
3371	44588	21527
3372	44600	21513
3373	44614	21500
3374	44625	21486
3375	44635	21471
3376	44644	21456
3377	44654	21441
3378	44663	21426
3379	44672	21410
3380	44680	21395
3381	44689	21380
3382	44700	21365
3383	44713	21352
3384	44723	21337
3385	44732	21322
3386	44741	21307
3387	44752	21293
3388	44762	21278
3389	44776	21265
3390	44792	21253
3391	44806	21241
3392	44823	21229
3393	44838	21217
3394	44852	21204
3395	44862	21189
3396	44871	21174
3397	44880	21159
3398	44889	21144
3399	44899	21129
3400	44909	21114
3401	44918	21099
3402	44932	21086
3403	44949	21074
3404	44967	21064
3405	44984	21052
3406	44999	21040
3407	45011	21026
3408	45021	21011
3409	45041	21001
3410	45054	20988
3411	45069	20975
3412	45084	20963
3413	45102	20952
3414	45114	20939
3415	45124	20924
3416	45134	20909
3417	45146	20895
3418	45157	20881
3419	45166	20866
3420	45176	20851
3421	45187	20837
3422	45197	20822
3423	45206	20807
3424	45215	20792
3425	45225	20777
3426	45237	20764
3427	45254	20752
3428	45267	20739
3429	45281	20726
3430	45292	20712
3431	45304	20698
3432	45315	20684
3433	45329	20671
3434	45339	20656
3435	45350	20642
3436	45360	20627
3437	45369	20612
3438	45378	20597
3439	45387	20582
3440	45396	20567
3441	45406	20552
3442	45415	20537
3443	45423	20522
3444	45432	20507
3445	45441	20492
3446	45450	20477
3447	45460	20462
3448	45469	20447
3449	45478	20432
3450	45488	20417
3451	45498	20403
3452	45512	20390
3453	45529	20378
3454	45544	20366
3455	45559	20354
3456	45574	20341
3457	45587	20328
3458	45596	20313
3459	45607	20299
3460	45618	20284
3461	45628	20270
3462	45637	20255
3463	45652	20243
3464	45669	20231
3465	45686	20220
3466	45702	20208
3467	45719	20196
3468	45733	20183
3469	45743	20169
3470	45754	20155
3471	45763	20140
3472	45777	20127
3473	45793	20115
3474	45808	20102
3475	45823	20090
3476	45837	20077
3477	45854	20066
3478	45864	20051
3479	45874	20037
3480	45884	20022
3481	45893	20007
3482	45902	19992
3483	45912	19978
3484	45921	19963
3485	45931	19948
3486	45941	19933
3487	45950	19918
3488	45963	19905
3489	45973	19891
3490	45985	19877
3491	45997	19863
3492	46013	19851
3493	46027	19839
3494	46037	19824
3495	46050	19811
3496	46063	19798
3497	46077	19785
3498	46095	19773
3499	46104	19759
3500	46113	19744
3501	46122	19729
3502	46131	19714
3503	46140	19699
3504	46149	19684
3505	46157	19668
3506	46166	19653
3507	46174	19638
3508	46184	19623
3509	46193	19609
3510	46202	19594
3511	46213	19580
3512	46222	19565
3513	46230	19550
3514	46244	19537
3515	46260	19525
3516	46276	19513
3517	46290	19500
3518	46307	19488
3519	46319	19475
3520	46327	19460
3521	46338	19446
3522	46348	19431
3523	46358	19417
3524	46368	19402
3525	46380	19388
3526	46398	19377
3527	46413	19365
3528	46429	19353
3529	46446	19341
3530	46461	19329
3531	46471	19314
3532	46482	19300
3533	46493	19286
3534	46510	19275
3535	46527	19263
3536	46545	19252
3537	46561	19240
3538	46574	19227
3539	46585	19213
3540	46597	19199
3541	46607	19185
3542	46617	19170
3543	46627	19156
3544	46636	19141
3545	46649	19128
3546	46660	19114
3547	46671	19099
3548	46681	19085
3549	46696	19073
3550	46706	19058
3551	46719	19045
3552	46730	19031
3553	46741	19017
3554	46749	19002
3555	46759	18987
3556	46768	18972
3557	46777	18958
3558	46787	18943
3559	46797	18929
3560	46805	18914
3561	46814	18899
3562	46822	18884
3563	46831	18869
3564	46840	18854
3565	46848	18839
3566	46858	18824
3567	46867	18809
3568	46876	18795
3569	46888	18781
3570	46905	18769
3571	46918	18757
3572	46934	18744
3573	46947	18731
3574	46963	18719
3575	46974	18705
3576	46985	18691
3577	46994	18677
3578	47004	18662
3579	47013	18647
3580	47022	18633
3581	47030	18618
3582	47050	18607
3583	47066	18595
3584	47082	18583
3585	47097	18571
3586	47110	18557
3587	47119	18543
3588	47136	18531
3589	47150	18518
3590	47165	18506
3591	47180	18493
3592	47195	18481
3593	47207	18467
3594	47219	18454
3595	47228	18439
3596	47238	18425
3597	47249	18411
3598	47258	18396
3599	47267	18381
3600	47276	18367
3601	47287	18352
3602	47296	18338
3603	47305	18323
3604	47314	18308
3605	47322	18293
3606	47332	18279
3607	47341	18264
3608	47351	18250
3609	47360	18235
3610	47382	18226
3611	47393	18212
3612	47406	18198
3613	47416	18184
3614	47430	18171
3615	47443	18158
3616	47456	18145
3617	47469	18132
3618	47481	18118
3619	47492	18104
3620	47501	18090
3621	47510	18075
3622	47519	18060
3623	47528	18046
3624	47538	18031
3625	47549	18017
3626	47557	18002
3627	47566	17988
3628	47576	17973
3629	47585	17959
3630	47595	17944
3631	47603	17930
3632	47612	17915
3633	47621	17900
3634	47631	17886
3635	47640	17871
3636	47651	17857
3637	47668	17846
3638	47683	17833
3639	47697	17820
3640	47711	17808
3641	47725	17795
3642	47736	17781
3643	47747	17767
3644	47756	17753
3645	47765	17738
3646	47775	17724
3647	47783	17709
3648	47792	17694
3649	47805	17681
3650	47820	17669
3651	47836	17657
3652	47850	17644
3653	47866	17632
3654	47878	17618
3655	47887	17604
3656	47897	17589
3657	47906	17575
3658	47915	17560
3659	47924	17546
3660	47933	17531
3661	47942	17517
3662	47952	17502
3663	47961	17488
3664	47970	17473
3665	47979	17458
3666	47988	17444
3667	47998	17430
3668	48007	17415
3669	48017	17401
3670	48026	17386
3671	48034	17372
3672	48043	17357
3673	48052	17342
3674	48062	17328
3675	48081	17317
3676	48095	17304
3677	48107	17291
3678	48120	17278
3679	48131	17264
3680	48143	17251
3681	48158	17238
3682	48170	17225
3683	48180	17211
3684	48189	17196
3685	48199	17182
3686	48207	17167
3687	48217	17153
3688	48227	17139
3689	48236	17124
3690	48245	17110
3691	48254	17095
3692	48263	17080
3693	48272	17066
3694	48281	17052
3695	48290	17037
3696	48301	17023
3697	48310	17009
3698	48320	16995
3699	48329	16980
3700	48337	16965
3701	48346	16951
3702	48355	16936
3703	48366	16922
3704	48383	16911
3705	48398	16898
3706	48412	16886
3707	48425	16873
3708	48439	16860
3709	48450	16846
3710	48459	16832
3711	48468	16817
3712	48478	16803
3713	48488	16789
3714	48496	16774
3715	48505	16760
3716	48515	16746
3717	48524	16731
3718	48533	16717
3719	48548	16704
3720	48562	16692
3721	48576	16679
3722	48590	16666
3723	48603	16653
3724	48616	16640
3725	48626	16626
3726	48637	16612
3727	48647	16598
3728	48657	16584
3729	48668	16570
3730	48682	16558
3731	48698	16546
3732	48715	16534
3733	48730	16521
3734	48744	16509
3735	48757	16496
3736	48769	16482
3737	48777	16468
3738	48786	16453
3739	48795	16439
3740	48804	16424
3741	48814	16410
3742	48824	16396
3743	48833	16382
3744	48843	16368
3745	48857	16355
3746	48869	16341
3747	48881	16328
3748	48893	16315
3749	48907	16302
3750	48920	16289
3751	48935	16277
3752	48945	16263
3753	48958	16249
3754	48970	16236
3755	48978	16222
3756	48987	16207
3757	48997	16193
3758	49005	16178
3759	49014	16164
3760	49023	16149
3761	49031	16135
3762	49039	16120
3763	49048	16106
3764	49057	16091
3765	49067	16077
3766	49076	16063
3767	49086	16049
3768	49094	16034
3769	49104	16020
3770	49113	16006
3771	49124	15992
3772	49141	15980
3773	49154	15968
3774	49169	15955
3775	49184	15943
3776	49198	15930
3777	49209	15916
3778	49218	15902
3779	49227	15888
3780	49236	15873
3781	49246	15859
3782	49255	15845
3783	49263	15831
3784	49279	15818
3785	49294	15806
3786	49308	15793
3787	49322	15781
3788	49335	15768
3789	49347	15754
3790	49356	15740
3791	49366	15726
3792	49381	15714
3793	49396	15701
3794	49411	15689
3795	49425	15676
3796	49530	15692
3797	49554	15683
3798	49611	15684
3799	49654	15680
3800	49681	15671
3801	49695	15658
3802	49714	15647
3803	49735	15637
3804	49758	15627
3805	49781	15617
3806	49804	15607
3807	49841	15601
3808	49873	15594
3809	49898	15585
3810	49922	15575
3811	49951	15567
3812	49984	15560
3813	50014	15552
3814	50038	15542
3815	50072	15535
3816	50090	15524
3817	50132	15520
3818	50163	15512
3819	50184	15502
3820	50211	15493
3821	50232	15482
3822	50253	15471
3823	50278	15462
3824	50305	15453
3825	50334	15444
3826	50366	15437
3827	50408	15433
3828	50463	15432
3829	50494	15425
3830	50523	15416
3831	50538	15404
3832	50551	15390
3833	50564	15377
3834	50584	15366
3835	50608	15356
3836	50636	15348
3837	50661	15338
3838	50685	15328
3839	50705	15317
3840	50728	15307
3841	50750	15296
3842	50771	15285
3843	50798	15276
3844	50822	15266
3845	50840	15254
3846	50853	15241
3847	50863	15227
3848	50875	15213
3849	50891	15201
3850	50904	15188
3851	50918	15175
3852	50932	15162
3853	50955	15151
3854	50972	15139
3855	50992	15128
3856	51013	15117
3857	51031	15105
3858	51044	15092
3859	51055	15078
3860	51066	15064
3861	51077	15050
3862	51089	15037
3863	51102	15023
3864	51113	15009
3865	51126	14996
3866	51140	14983
3867	51153	14970
3868	51163	14956
3869	51174	14942
3870	51187	14929
3871	51199	14915
3872	51212	14902
3873	51224	14888
3874	51245	14877
3875	51263	14865
3876	51282	14854
3877	51299	14842
3878	51319	14831
3879	51339	14819
3880	51349	14805
3881	51364	14792
3882	51383	14781
3883	51395	14767
3884	51408	14754
3885	51420	14740
3886	51435	14727
3887	51446	14714
3888	51458	14700
3889	51471	14687
3890	51490	14675
3891	51516	14666
3892	51552	14659
3893	51583	14651
3894	51621	14644
3895	51653	14636
3896	51693	14631
3897	51734	14625
3898	51757	14615
3899	51776	14603
3900	51790	14590
3901	51806	14578
3902	51818	14564
3903	51832	14551
3904	51847	14538
3905	51856	14524
3906	51870	14511
3907	51880	14496
3908	51891	14482
3909	51899	14468
3910	51909	14453
3911	51920	14440
3912	51933	14426
3913	51943	14412
3914	51966	14401
3915	51980	14388
3916	51992	14375
3917	52006	14362
3918	52023	14349
3919	52037	14336
3920	52050	14323
3921	52062	14309
3922	52073	14295
3923	52083	14281
3924	52092	14267
3925	52102	14253
3926	52113	14239
3927	52123	14225
3928	52132	14210
3929	52141	14196
3930	52150	14181
3931	52161	14168
3932	52171	14153
3933	52181	14139
3934	52190	14125
3935	52199	14110
3936	52209	14096
3937	52219	14082
3938	52230	14068
3939	52246	14056
3940	52265	14044
3941	52279	14031
3942	52296	14019
3943	52312	14006
3944	52323	13992
3945	52332	13978
3946	52341	13963
3947	52362	13952
3948	52378	13940
3949	52392	13927
3950	52412	13915
3951	52424	13902
3952	52433	13887
3953	52444	13873
3954	52456	13860
3955	52466	13845
3956	52474	13831
3957	52484	13817
3958	52493	13802
3959	52505	13789
3960	52515	13775
3961	52525	13761
3962	52539	13748
3963	52560	13736
3964	52576	13724
3965	52589	13710
3966	52604	13698
3967	52615	13684
3968	52626	13670
3969	52635	13656
3970	52646	13642
3971	52659	13628
3972	52673	13615
3973	52684	13601
3974	52695	13588
3975	52706	13574
3976	52716	13560
3977	52729	13547
3978	52748	13535
3979	52758	13521
3980	52770	13507
3981	52784	13494
3982	52797	13481
3983	52808	13467
3984	52819	13453
3985	52835	13440
3986	52849	13427
3987	52858	13413
3988	52866	13398
3989	52876	13384
3990	52885	13370
3991	52899	13357
3992	52908	13342
3993	52916	13328
3994	52925	13314
3995	52935	13300
3996	52946	13286
3997	52955	13271
3998	52964	13257
3999	52973	13243
4000	52982	13229
4001	52993	13215
4002	53002	13200
4003	53011	13186
4004	53021	13172
4005	53036	13159
4006	53050	13146
4007	53061	13132
4008	53074	13119
4009	53087	13106
4010	53098	13092
4011	53111	13079
4012	53123	13065
4013	53134	13051
4014	53144	13037
4015	53153	13023
4016	53162	13009
4017	53171	12995
4018	53180	12980
4019	53190	12966
4020	53198	12952
4021	53206	12937
4022	53215	12923
4023	53223	12909
4024	53241	12897
4025	53250	12882
4026	53260	12868
4027	53270	12854
4028	53291	12843
4029	53308	12831
4030	53322	12818
4031	53341	12806
4032	53359	12794
4033	53368	12779
4034	53384	12767
4035	53394	12753
4036	53402	12738
4037	53412	12724
4038	53429	12712
4039	53444	12699
4040	53458	12686
4041	53474	12674
4042	53491	12661
4043	53501	12647
4044	53512	12633
4045	53524	12620
4046	53540	12607
4047	53559	12595
4048	53584	12585
4049	53601	12573
4050	53616	12560
4051	53638	12549
4052	53659	12537
4053	53674	12524
4054	53684	12511
4055	53693	12496
4056	53702	12482
4057	53712	12468
4058	53726	12455
4059	53736	12441
4060	53747	12427
4061	53757	12413
4062	53769	12400
4063	53780	12386
4064	53794	12373
4065	53806	12359
4066	53824	12347
4067	53835	12334
4068	53848	12320
4069	53863	12307
4070	53883	12296
4071	53895	12282
4072	53904	12268
4073	53919	12255
4074	53928	12241
4075	53937	12227
4076	53951	12214
4077	53973	12202
4078	53986	12189
4079	54000	12176
4080	54020	12164
4081	54032	12151
4082	54043	12137
4083	54058	12124
4084	54073	12111
4085	54084	12098
4086	54099	12085
4087	54115	12072
4088	54126	12058
4089	54139	12045
4090	54154	12032
4091	54171	12020
4092	54182	12006
4093	54191	11992
4094	54201	11978
4095	54213	11965
4096	54222	11950
4097	54231	11936
4098	54240	11922
4099	54251	11908
4100	54263	11895
4101	54273	11881
4102	54283	11867
4103	54292	11853
4104	54305	11840
4105	54316	11826
4106	54326	11812
4107	54335	11798
4108	54346	11784
4109	54369	11773
4110	54384	11760
4111	54401	11748
4112	54416	11735
4113	54426	11721
4114	54436	11707
4115	54449	11694
4116	54461	11680
4117	54471	11666
4118	54481	11652
4119	54491	11639
4120	54511	11627
4121	54527	11614
4122	54542	11601
4123	54561	11589
4124	54575	11576
4125	54587	11563
4126	54599	11549
4127	54609	11535
4128	54618	11521
4129	54627	11507
4130	54644	11494
4131	54661	11482
4132	54675	11469
4133	54690	11456
4134	54706	11444
4135	54717	11430
4136	54726	11416
4137	54735	11402
4138	54749	11388
4139	54758	11374
4140	54767	11360
4141	54777	11346
4142	54788	11333
4143	54805	11320
4144	54819	11307
4145	54830	11294
4146	54853	11282
4147	54869	11270
4148	54885	11257
4149	54902	11245
4150	54914	11231
4151	54926	11218
4152	54937	11204
4153	54948	11190
4154	54957	11176
4155	54966	11162
4156	54975	11148
4157	54987	11135
4158	54997	11121
4159	55005	11106
4160	55015	11092
4161	55025	11079
4162	55038	11065
4163	55048	11051
4164	55056	11037
4165	55065	11023
4166	55074	11009
4167	55090	10996
4168	55102	10983
4169	55114	10969
4170	55129	10957
4171	55144	10944
4172	55155	10930
4173	55168	10917
4174	55184	10904
4175	55198	10891
4176	55209	10878
4177	55224	10865
4178	55239	10852
4179	55249	10838
4180	55258	10824
4181	55267	10810
4182	55278	10796
4183	55290	10783
4184	55299	10769
4185	55308	10755
4186	55318	10741
4187	55329	10727
4188	55338	10713
4189	55348	10699
4190	55357	10685
4191	55367	10671
4192	55378	10658
4193	55388	10644
4194	55398	10630
4195	55414	10618
4196	55434	10606
4197	55448	10593
4198	55464	10580
4199	55479	10567
4200	55490	10553
4201	55500	10540
4202	55509	10526
4203	55520	10512
4204	55532	10498
4205	55546	10485
4206	55562	10473
4207	55582	10461
4208	55597	10448
4209	55614	10436
4210	55628	10422
4211	55638	10409
4212	55649	10395
4213	55663	10382
4214	55684	10370
4215	55698	10357
4216	55712	10344
4217	55730	10332
4218	55742	10318
4219	55751	10304
4220	55761	10290
4221	55774	10277
4222	55784	10263
4223	55793	10249
4224	55802	10235
4225	55811	10222
4226	55823	10208
4227	55832	10194
4228	55841	10180
4229	55849	10166
4230	55858	10152
4231	55869	10138
4232	55877	10124
4233	55888	10111
4234	55907	10098
4235	55922	10086
4236	55934	10072
4237	55947	10059
4238	55961	10046
4239	55972	10032
4240	55982	10018
4241	55991	10005
4242	56000	9991
4243	56010	9977
4244	56020	9963
4245	56029	9949
4246	56037	9935
4247	56046	9921
4248	56056	9907
4249	56067	9894
4250	56076	9880
4251	56086	9866
4252	56095	9852
4253	56106	9839
4254	56117	9825
4255	56125	9811
4256	56135	9797
4257	56144	9783
4258	56157	9770
4259	56181	9759
4260	56201	9747
4261	56220	9735
4262	56234	9721
4263	56243	9708
4264	56258	9695
4265	56268	9681
4266	56278	9667
4267	56287	9653
4268	56296	9639
4269	56307	9626
4270	56321	9613
4271	56335	9600
4272	56354	9588
4273	56371	9575
4274	56385	9562
4275	56398	9549
4276	56410	9535
4277	56419	9521
4278	56429	9508
4279	56440	9494
4280	56450	9480
4281	56460	9467
4282	56470	9453
4283	56480	9439
4284	56489	9425
4285	56500	9412
4286	56518	9400
4287	56534	9387
4288	56552	9374
4289	56568	9362
4290	56580	9348
4291	56590	9335
4292	56602	9321
4293	56612	9307
4294	56621	9294
4295	56631	9280
4296	56640	9266
4297	56652	9253
4298	56661	9239
4299	56673	9225
4300	56683	9212
4301	56692	9198
4302	56703	9184
4303	56713	9171
4304	56722	9157
4305	56731	9143
4306	56742	9129
4307	56753	9116
4308	56762	9102
4309	56771	9088
4310	56780	9074
4311	56792	9061
4312	56803	9047
4313	56816	9034
4314	56829	9021
4315	56845	9008
4316	56858	8995
4317	56871	8982
4318	56882	8968
4319	56896	8955
4320	56910	8942
4321	56919	8929
4322	56928	8915
4323	56940	8901
4324	56949	8888
4325	56958	8874
4326	56967	8860
4327	56975	8846
4328	56986	8832
4329	56995	8819
4330	57005	8805
4331	57014	8791
4332	57023	8777
4333	57034	8764
4334	57043	8750
4335	57053	8736
4336	57062	8723
4337	57071	8709
4338	57089	8697
4339	57103	8683
4340	57118	8671
4341	57138	8658
4342	57151	8645
4343	57161	8632
4344	57171	8618
4345	57185	8605
4346	57199	8592
4347	57214	8579
4348	57233	8567
4349	57249	8554
4350	57264	8541
4351	57277	8528
4352	57288	8515
4353	57298	8501
4354	57307	8487
4355	57317	8473
4356	57327	8460
4357	57345	8447
4358	57360	8435
4359	57379	8422
4360	57395	8409
4361	57407	8396
4362	57417	8383
4363	57430	8369
4364	57439	8355
4365	57448	8342
4366	57458	8328
4367	57468	8315
4368	57480	8301
4369	57490	8288
4370	57500	8274
4371	57513	8261
4372	57527	8248
4373	57540	8235
4374	57553	8221
4375	57564	8208
4376	57579	8195
4377	57591	8182
4378	57603	8168
4379	57611	8155
4380	57622	8141
4381	57631	8127
4382	57639	8114
4383	57649	8100
4384	57658	8086
4385	57670	8073
4386	57680	8059
4387	57689	8046
4388	57699	8032
4389	57707	8018
4390	57719	8005
4391	57728	7991
4392	57738	7977
4393	57748	7964
4394	57757	7950
4395	57768	7937
4396	57778	7923
4397	57788	7910
4398	57797	7896
4399	57805	7882
4400	57815	7868
4401	57824	7855
4402	57833	7841
4403	57841	7827
4404	57850	7814
4405	57859	7800
4406	57870	7786
4407	57880	7773
4408	57889	7759
4409	57898	7746
4410	57908	7732
4411	57919	7719
4412	57929	7705
4413	57938	7691
4414	57947	7678
4415	57958	7664
4416	57970	7651
4417	57987	7638
4418	58015	7627
4419	58028	7614
4420	58043	7601
4421	58065	7589
4422	58086	7577
4423	58111	7566
4424	58131	7553
4425	58165	7543
4426	58190	7531
4427	58210	7519
4428	58223	7506
4429	58241	7493
4430	58258	7481
4431	58274	7468
4432	58292	7455
4433	58310	7443
4434	58327	7430
4435	58344	7418
4436	58361	7405
4437	58377	7392
4438	58395	7380
4439	58414	7367
4440	58432	7355
4441	58447	7342
4442	58469	7330
4443	58486	7317
4444	58503	7304
4445	58520	7292
4446	58537	7279
4447	58557	7267
4448	58573	7254
4449	58591	7241
4450	58612	7229
4451	58622	7215
4452	58638	7203
4453	58655	7190
4454	58676	7178
4455	58700	7166
4456	58719	7153
4457	58746	7142
4458	58762	7129
4459	58778	7116
4460	58796	7104
4461	58814	7091
4462	58830	7078
4463	58854	7066
4464	58871	7053
4465	58893	7041
4466	58910	7029
4467	58927	7016
4468	58949	7004
4469	58974	6992
4470	58993	6980
4471	59014	6967
4472	59034	6955
4473	59059	6943
4474	59076	6930
4475	59095	6918
4476	59112	6905
4477	59132	6893
4478	59149	6880
4479	59166	6867
4480	59185	6854
4481	59203	6842
4482	59221	6829
4483	59239	6817
4484	59257	6804
4485	59274	6791
4486	59297	6779
4487	59315	6766
4488	59334	6754
4489	59352	6741
4490	59369	6728
4491	59391	6716
4492	59411	6704
4493	59431	6691
4494	59452	6679
4495	59469	6666
4496	59483	6653
4497	59496	6640
4498	59513	6627
4499	59526	6614
4500	59539	6600
4501	59551	6587
4502	59562	6573
4503	59570	6560
4504	59580	6546
4505	59588	6532
4506	59597	6519
4507	59605	6505
4508	59615	6491
4509	59627	6478
4510	59637	6464
4511	59646	6451
4512	59655	6437
4513	59665	6423
4514	59676	6410
4515	59685	6396
4516	59694	6383
4517	59704	6369
4518	59713	6355
4519	59725	6342
4520	59734	6328
4521	59743	6315
4522	59752	6301
4523	59762	6287
4524	59773	6274
4525	59782	6260
4526	59791	6247
4527	59800	6233
4528	59809	6220
4529	59820	6206
4530	59830	6192
4531	59838	6179
4532	59847	6165
4533	59855	6151
4534	59866	6138
4535	59876	6124
4536	59885	6111
4537	59894	6097
4538	59903	6084
4539	59912	6070
4540	59924	6057
4541	59932	6043
4542	59941	6029
4543	59950	6016
4544	59963	6002
4545	59976	5989
4546	59985	5976
4547	59994	5962
4548	60006	5949
4549	60021	5936
4550	60034	5923
4551	60047	5909
4552	60062	5896
4553	60075	5883
4554	60087	5870
4555	60098	5856
4556	60111	5843
4557	60124	5830
4558	60137	5817
4559	60150	5803
4560	60166	5791
4561	60179	5777
4562	60194	5764
4563	60210	5751
4564	60224	5738
4565	60238	5725
4566	60253	5712
4567	60266	5699
4568	60276	5685
4569	60286	5672
4570	60295	5658
4571	60305	5645
4572	60316	5632
4573	60326	5618
4574	60337	5605
4575	60346	5591
4576	60357	5578
4577	60366	5564
4578	60375	5551
4579	60383	5537
4580	60392	5523
4581	60401	5510
4582	60411	5496
4583	60420	5483
4584	60429	5469
4585	60437	5456
4586	60446	5442
4587	60456	5428
4588	60465	5415
4589	60473	5401
4590	60482	5388
4591	60491	5374
4592	60500	5361
4593	60509	5347
4594	60517	5333
4595	60526	5320
4596	60535	5306
4597	60543	5293
4598	60553	5279
4599	60562	5266
4600	60571	5252
4601	60579	5239
4602	60588	5225
4603	60598	5212
4604	60608	5198
4605	60616	5185
4606	60625	5171
4607	60634	5158
4608	60644	5144
4609	60654	5131
4610	60663	5117
4611	60671	5104
4612	60679	5090
4613	60687	5077
4614	60698	5063
4615	60707	5050
4616	60716	5036
4617	60725	5023
4618	60733	5009
4619	60743	4996
4620	60755	4982
4621	60762	4969
4622	60771	4955
4623	60781	4942
4624	60791	4929
4625	60802	4915
4626	60810	4902
4627	60819	4888
4628	60827	4875
4629	60837	4861
4630	60848	4848
4631	60858	4835
4632	60867	4821
4633	60875	4808
4634	60884	4794
4635	60893	4781
4636	60902	4767
4637	60911	4754
4638	60920	4740
4639	60928	4727
4640	60938	4713
4641	60948	4700
4642	60956	4686
4643	60965	4673
4644	60974	4660
4645	60982	4646
4646	60993	4633
4647	61002	4619
4648	61011	4606
4649	61022	4593
4650	61031	4579
4651	61041	4566
4652	61050	4552
4653	61058	4539
4654	61068	4526
4655	61077	4512
4656	61087	4499
4657	61096	4485
4658	61105	4472
4659	61113	4458
4660	61122	4445
4661	61133	4432
4662	61142	4418
4663	61151	4405
4664	61159	4391
4665	61168	4378
4666	61176	4365
4667	61187	4351
4668	61195	4338
4669	61204	4324
4670	61212	4311
4671	61221	4298
4672	61231	4284
4673	61241	4271
4674	61254	4258
4675	61263	4244
4676	61271	4231
4677	61282	4218
4678	61292	4204
4679	61301	4191
4680	61310	4178
4681	61318	4164
4682	61327	4151
4683	61338	4138
4684	61347	4124
4685	61356	4111
4686	61365	4097
4687	61373	4084
4688	61384	4071
4689	61393	4058
4690	61402	4044
4691	61411	4031
4692	61420	4017
4693	61430	4004
4694	61439	3991
4695	61447	3977
4696	61456	3964
4697	61464	3951
4698	61474	3937
4699	61484	3924
4700	61492	3911
4701	61500	3897
4702	61509	3884
4703	61518	3871
4704	61529	3857
4705	61537	3844
4706	61546	3831
4707	61555	3817
4708	61563	3804
4709	61573	3791
4710	61582	3777
4711	61591	3764
4712	61600	3751
4713	61608	3737
4714	61618	3724
4715	61628	3711
4716	61637	3697
4717	61646	3684
4718	61654	3671
4719	61664	3658
4720	61674	3644
4721	61683	3631
4722	61692	3618
4723	61700	3604
4724	61709	3591
4725	61719	3578
4726	61729	3565
4727	61738	3551
4728	61747	3538
4729	61756	3525
4730	61765	3511
4731	61775	3498
4732	61784	3485
4733	61792	3472
4734	61801	3458
4735	61810	3445
4736	61819	3432
4737	61828	3418
4738	61837	3405
4739	61846	3392
4740	61855	3379
4741	61865	3365
4742	61875	3352
4743	61884	3339
4744	61892	3326
4745	61901	3312
4746	61910	3299
4747	61920	3286
4748	61929	3273
4749	61937	3259
4750	61946	3246
4751	61954	3233
4752	61964	3220
4753	61977	3207
4754	61985	3193
4755	61994	3180
4756	62003	3167
4757	62013	3154
4758	62022	3140
4759	62032	3127
4760	62040	3114
4761	62049	3101
4762	62059	3087
4763	62068	3074
4764	62078	3061
4765	62086	3048
4766	62095	3035
4767	62104	3021
4768	62115	3008
